2026-07-04 02:19:34,893 | WARNING | features.sentiment | No news table found. Run fetch_news() first.
2026-07-04 04:13:51,686 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-22 | score=0.000 | n=1
2026-07-04 04:13:51,704 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-24 | score=0.000 | n=1
2026-07-04 04:13:51,722 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-26 | score=0.000 | n=1
2026-07-04 04:13:51,739 | INFO | features.sentiment | Sentiment scored: AIG 2026-06-30 | score=0.000 | n=1
2026-07-04 04:13:52,348 | INFO | features.sentiment | Sentiment scored: AIG 2026-07-01 | score=0.000 | n=1
2026-07-04 04:13:52,365 | INFO | features.sentiment | Sentiment scored: AIG 2026-07-03 | score=0.000 | n=1
2026-07-04 04:13:53,063 | INFO | features.sentiment | Sentiment scored: AMAT 2026-07-02 | score=0.000 | n=3
2026-07-04 04:13:53,385 | INFO | features.sentiment | Sentiment scored: AMAT 2026-07-03 | score=0.232 | n=7
2026-07-04 04:13:54,241 | INFO | features.sentiment | Sentiment scored: AMGN 2026-07-01 | score=-0.198 | n=4
2026-07-04 04:13:54,367 | INFO | features.sentiment | Sentiment scored: AMGN 2026-07-02 | score=0.788 | n=3
2026-07-04 04:13:54,481 | INFO | features.sentiment | Sentiment scored: AMGN 2026-07-03 | score=0.315 | n=3
2026-07-04 04:13:55,638 | INFO | features.sentiment | Sentiment scored: AMZN 2026-07-03 | score=0.078 | n=10
2026-07-04 04:13:55,656 | INFO | features.sentiment | Sentiment scored: AON 2026-06-11 | score=-0.728 | n=1
2026-07-04 04:13:55,734 | INFO | features.sentiment | Sentiment scored: AON 2026-06-12 | score=0.000 | n=1
2026-07-04 04:13:55,752 | INFO | features.sentiment | Sentiment scored: AON 2026-06-14 | score=0.000 | n=1
2026-07-04 04:13:55,770 | INFO | features.sentiment | Sentiment scored: AON 2026-06-16 | score=0.000 | n=1
2026-07-04 04:13:55,788 | INFO | features.sentiment | Sentiment scored: AON 2026-06-22 | score=0.620 | n=1
2026-07-04 04:13:55,966 | INFO | features.sentiment | Sentiment scored: AON 2026-06-24 | score=0.259 | n=3
2026-07-04 04:13:56,000 | INFO | features.sentiment | Sentiment scored: AON 2026-06-29 | score=-0.028 | n=2
2026-07-04 04:13:56,037 | INFO | features.sentiment | Sentiment scored: APD 2026-06-30 | score=-0.452 | n=2
2026-07-04 04:13:56,188 | INFO | features.sentiment | Sentiment scored: APD 2026-07-01 | score=0.365 | n=5
2026-07-04 04:13:56,324 | INFO | features.sentiment | Sentiment scored: APD 2026-07-02 | score=0.143 | n=3
2026-07-04 04:13:57,427 | INFO | features.sentiment | Sentiment scored: AVGO 2026-07-03 | score=-0.239 | n=10
2026-07-04 04:13:57,815 | INFO | features.sentiment | Sentiment scored: AXP 2026-07-02 | score=0.508 | n=7
2026-07-04 04:13:57,950 | INFO | features.sentiment | Sentiment scored: AXP 2026-07-03 | score=-0.030 | n=3
2026-07-04 04:13:58,794 | INFO | features.sentiment | Sentiment scored: BAC 2026-07-02 | score=-0.489 | n=5
2026-07-04 04:13:59,008 | INFO | features.sentiment | Sentiment scored: BAC 2026-07-03 | score=0.315 | n=5
2026-07-04 04:13:59,027 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-15 | score=-0.916 | n=1
2026-07-04 04:13:59,044 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-16 | score=0.000 | n=1
2026-07-04 04:13:59,062 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-21 | score=0.000 | n=1
2026-07-04 04:13:59,220 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-22 | score=0.000 | n=2
2026-07-04 04:13:59,238 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-23 | score=0.000 | n=1
2026-07-04 04:13:59,317 | INFO | features.sentiment | Sentiment scored: BDX 2026-06-24 | score=0.000 | n=1
2026-07-04 04:13:59,334 | INFO | features.sentiment | Sentiment scored: BDX 2026-07-01 | score=0.870 | n=1
2026-07-04 04:13:59,351 | INFO | features.sentiment | Sentiment scored: BDX 2026-07-02 | score=-0.534 | n=1
2026-07-04 04:13:59,369 | INFO | features.sentiment | Sentiment scored: BDX 2026-07-03 | score=0.876 | n=1
2026-07-04 04:13:59,528 | INFO | features.sentiment | Sentiment scored: BKNG 2026-06-26 | score=-0.460 | n=2
2026-07-04 04:13:59,568 | INFO | features.sentiment | Sentiment scored: BKNG 2026-06-29 | score=-0.667 | n=2
2026-07-04 04:13:59,689 | INFO | features.sentiment | Sentiment scored: BKNG 2026-07-01 | score=0.304 | n=3
2026-07-04 04:14:00,346 | INFO | features.sentiment | Sentiment scored: BKNG 2026-07-02 | score=0.283 | n=3
2026-07-04 04:14:01,996 | INFO | features.sentiment | Sentiment scored: BLK 2026-07-03 | score=0.169 | n=10
2026-07-04 04:14:02,249 | INFO | features.sentiment | Sentiment scored: BMY 2026-07-01 | score=0.175 | n=4
2026-07-04 04:14:02,377 | INFO | features.sentiment | Sentiment scored: BMY 2026-07-02 | score=0.041 | n=4
2026-07-04 04:14:02,473 | INFO | features.sentiment | Sentiment scored: BMY 2026-07-03 | score=-0.002 | n=2
2026-07-04 04:14:02,977 | INFO | features.sentiment | Sentiment scored: C 2026-07-02 | score=-0.321 | n=8
2026-07-04 04:14:03,021 | INFO | features.sentiment | Sentiment scored: C 2026-07-03 | score=-0.483 | n=2
2026-07-04 04:14:03,249 | INFO | features.sentiment | Sentiment scored: CAT 2026-07-02 | score=0.231 | n=4
2026-07-04 04:14:03,770 | INFO | features.sentiment | Sentiment scored: CAT 2026-07-03 | score=0.000 | n=6
2026-07-04 04:14:03,934 | INFO | features.sentiment | Sentiment scored: CB 2026-06-29 | score=0.000 | n=2
2026-07-04 04:14:03,971 | INFO | features.sentiment | Sentiment scored: CB 2026-06-30 | score=-0.456 | n=2
2026-07-04 04:14:03,989 | INFO | features.sentiment | Sentiment scored: CB 2026-07-01 | score=0.000 | n=1
2026-07-04 04:14:04,129 | INFO | features.sentiment | Sentiment scored: CB 2026-07-02 | score=0.003 | n=4
2026-07-04 04:14:04,146 | INFO | features.sentiment | Sentiment scored: CB 2026-07-03 | score=0.000 | n=1
2026-07-04 04:14:04,165 | INFO | features.sentiment | Sentiment scored: CI 2026-06-08 | score=-0.901 | n=1
2026-07-04 04:14:04,182 | INFO | features.sentiment | Sentiment scored: CI 2026-06-10 | score=0.950 | n=1
2026-07-04 04:14:04,200 | INFO | features.sentiment | Sentiment scored: CI 2026-06-15 | score=0.000 | n=1
2026-07-04 04:14:04,220 | INFO | features.sentiment | Sentiment scored: CI 2026-06-16 | score=0.000 | n=1
2026-07-04 04:14:04,298 | INFO | features.sentiment | Sentiment scored: CI 2026-06-24 | score=0.000 | n=1
2026-07-04 04:14:04,316 | INFO | features.sentiment | Sentiment scored: CI 2026-06-25 | score=0.858 | n=1
2026-07-04 04:14:04,333 | INFO | features.sentiment | Sentiment scored: CI 2026-06-30 | score=0.000 | n=1
2026-07-04 04:14:04,351 | INFO | features.sentiment | Sentiment scored: CI 2026-07-02 | score=0.000 | n=1
2026-07-04 04:14:04,385 | INFO | features.sentiment | Sentiment scored: CI 2026-07-03 | score=-0.390 | n=2
2026-07-04 04:14:04,463 | INFO | features.sentiment | Sentiment scored: CL 2026-06-26 | score=0.000 | n=1
2026-07-04 04:14:04,519 | INFO | features.sentiment | Sentiment scored: CL 2026-06-29 | score=0.024 | n=3
2026-07-04 04:14:04,558 | INFO | features.sentiment | Sentiment scored: CL 2026-06-30 | score=-0.472 | n=2
2026-07-04 04:14:04,695 | INFO | features.sentiment | Sentiment scored: CL 2026-07-02 | score=0.369 | n=3
2026-07-04 04:14:04,721 | INFO | features.sentiment | Sentiment scored: CL 2026-07-03 | score=0.594 | n=1
2026-07-04 04:14:04,749 | INFO | features.sentiment | Sentiment scored: CME 2026-06-28 | score=-0.650 | n=1
2026-07-04 04:14:04,935 | INFO | features.sentiment | Sentiment scored: CME 2026-06-30 | score=-0.304 | n=3
2026-07-04 04:14:05,008 | INFO | features.sentiment | Sentiment scored: CME 2026-07-01 | score=0.370 | n=3
2026-07-04 04:14:05,146 | INFO | features.sentiment | Sentiment scored: CME 2026-07-02 | score=0.126 | n=3
2026-07-04 04:14:05,165 | INFO | features.sentiment | Sentiment scored: COST 2026-07-01 | score=0.872 | n=1
2026-07-04 04:14:05,419 | INFO | features.sentiment | Sentiment scored: COST 2026-07-02 | score=0.000 | n=7
2026-07-04 04:14:05,472 | INFO | features.sentiment | Sentiment scored: COST 2026-07-03 | score=0.000 | n=2
2026-07-04 04:14:05,731 | INFO | features.sentiment | Sentiment scored: CSCO 2026-07-02 | score=-0.016 | n=3
2026-07-04 04:14:06,451 | INFO | features.sentiment | Sentiment scored: CSCO 2026-07-03 | score=0.027 | n=7
2026-07-04 04:14:07,344 | INFO | features.sentiment | Sentiment scored: CVX 2026-07-02 | score=0.511 | n=7
2026-07-04 04:14:07,532 | INFO | features.sentiment | Sentiment scored: CVX 2026-07-03 | score=0.319 | n=3
2026-07-04 04:14:07,555 | INFO | features.sentiment | Sentiment scored: D 2026-06-29 | score=0.583 | n=1
2026-07-04 04:14:07,611 | INFO | features.sentiment | Sentiment scored: D 2026-06-30 | score=0.000 | n=3
2026-07-04 04:14:07,666 | INFO | features.sentiment | Sentiment scored: D 2026-07-01 | score=0.195 | n=3
2026-07-04 04:14:07,719 | INFO | features.sentiment | Sentiment scored: D 2026-07-02 | score=0.300 | n=3
2026-07-04 04:14:08,449 | INFO | features.sentiment | Sentiment scored: DHR 2026-06-25 | score=0.244 | n=5
2026-07-04 04:14:08,612 | INFO | features.sentiment | Sentiment scored: DHR 2026-06-26 | score=0.402 | n=2
2026-07-04 04:14:08,696 | INFO | features.sentiment | Sentiment scored: DHR 2026-06-28 | score=0.000 | n=1
2026-07-04 04:14:08,716 | INFO | features.sentiment | Sentiment scored: DHR 2026-06-29 | score=0.000 | n=1
2026-07-04 04:14:08,738 | INFO | features.sentiment | Sentiment scored: DHR 2026-07-03 | score=0.000 | n=1
2026-07-04 04:14:08,840 | INFO | features.sentiment | Sentiment scored: DIS 2026-06-30 | score=0.270 | n=2
2026-07-04 04:14:09,006 | INFO | features.sentiment | Sentiment scored: DIS 2026-07-01 | score=0.000 | n=2
2026-07-04 04:14:09,138 | INFO | features.sentiment | Sentiment scored: DIS 2026-07-02 | score=-0.050 | n=4
2026-07-04 04:14:09,173 | INFO | features.sentiment | Sentiment scored: DIS 2026-07-03 | score=0.000 | n=2
2026-07-04 04:14:09,192 | INFO | features.sentiment | Sentiment scored: DUK 2026-06-28 | score=0.000 | n=1
2026-07-04 04:14:09,309 | INFO | features.sentiment | Sentiment scored: DUK 2026-06-29 | score=-0.428 | n=3
2026-07-04 04:14:09,400 | INFO | features.sentiment | Sentiment scored: DUK 2026-06-30 | score=0.000 | n=5
2026-07-04 04:14:09,419 | INFO | features.sentiment | Sentiment scored: DUK 2026-07-02 | score=0.000 | n=1
2026-07-04 04:14:09,438 | INFO | features.sentiment | Sentiment scored: ECL 2026-06-14 | score=0.887 | n=1
2026-07-04 04:14:09,545 | INFO | features.sentiment | Sentiment scored: ECL 2026-06-19 | score=0.425 | n=2
2026-07-04 04:14:09,582 | INFO | features.sentiment | Sentiment scored: ECL 2026-06-24 | score=0.475 | n=2
2026-07-04 04:14:09,601 | INFO | features.sentiment | Sentiment scored: ECL 2026-06-26 | score=0.905 | n=1
2026-07-04 04:14:09,687 | INFO | features.sentiment | Sentiment scored: ECL 2026-06-28 | score=0.935 | n=1
2026-07-04 04:14:09,811 | INFO | features.sentiment | Sentiment scored: ECL 2026-07-03 | score=0.278 | n=3
2026-07-04 04:14:09,852 | INFO | features.sentiment | Sentiment scored: ELV 2026-06-29 | score=0.000 | n=2
2026-07-04 04:14:09,870 | INFO | features.sentiment | Sentiment scored: ELV 2026-06-30 | score=0.000 | n=1
2026-07-04 04:14:09,888 | INFO | features.sentiment | Sentiment scored: ELV 2026-07-01 | score=0.849 | n=1
2026-07-04 04:14:10,012 | INFO | features.sentiment | Sentiment scored: ELV 2026-07-02 | score=-0.034 | n=3
2026-07-04 04:14:10,222 | INFO | features.sentiment | Sentiment scored: ELV 2026-07-03 | score=-0.484 | n=3
2026-07-04 04:14:10,254 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-18 | score=0.000 | n=1
2026-07-04 04:14:10,368 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-22 | score=0.000 | n=2
2026-07-04 04:14:10,389 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-23 | score=-0.934 | n=1
2026-07-04 04:14:10,411 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-24 | score=0.000 | n=1
2026-07-04 04:14:10,514 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-25 | score=0.840 | n=1
2026-07-04 04:14:10,542 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-29 | score=0.000 | n=1
2026-07-04 04:14:10,598 | INFO | features.sentiment | Sentiment scored: EMR 2026-06-30 | score=0.000 | n=2
2026-07-04 04:14:10,736 | INFO | features.sentiment | Sentiment scored: EMR 2026-07-01 | score=-0.668 | n=1
2026-07-04 04:14:10,765 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-12 | score=0.913 | n=1
2026-07-04 04:14:10,792 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-13 | score=0.000 | n=1
2026-07-04 04:14:10,820 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-14 | score=0.955 | n=1
2026-07-04 04:14:10,847 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-15 | score=0.726 | n=1
2026-07-04 04:14:10,968 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-16 | score=0.757 | n=2
2026-07-04 04:14:10,990 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-17 | score=0.000 | n=1
2026-07-04 04:14:11,033 | INFO | features.sentiment | Sentiment scored: EOG 2026-06-18 | score=0.299 | n=2
2026-07-04 04:14:11,054 | INFO | features.sentiment | Sentiment scored: EOG 2026-07-01 | score=0.000 | n=1
2026-07-04 04:14:11,076 | INFO | features.sentiment | Sentiment scored: ETN 2026-06-26 | score=0.000 | n=1
2026-07-04 04:14:11,101 | INFO | features.sentiment | Sentiment scored: ETN 2026-06-30 | score=0.000 | n=1
2026-07-04 04:14:11,125 | INFO | features.sentiment | Sentiment scored: ETN 2026-07-01 | score=0.939 | n=1
2026-07-04 04:14:11,546 | INFO | features.sentiment | Sentiment scored: ETN 2026-07-02 | score=0.470 | n=6
2026-07-04 04:14:11,572 | INFO | features.sentiment | Sentiment scored: ETN 2026-07-03 | score=0.000 | n=1
2026-07-04 04:14:11,992 | INFO | features.sentiment | Sentiment scored: F 2026-07-02 | score=-0.701 | n=9
2026-07-04 04:14:12,011 | INFO | features.sentiment | Sentiment scored: F 2026-07-03 | score=0.756 | n=1
2026-07-04 04:14:12,029 | INFO | features.sentiment | Sentiment scored: FCX 2026-06-27 | score=0.000 | n=1
2026-07-04 04:14:12,046 | INFO | features.sentiment | Sentiment scored: FCX 2026-06-28 | score=0.899 | n=1
2026-07-04 04:14:12,065 | INFO | features.sentiment | Sentiment scored: FCX 2026-06-29 | score=0.000 | n=1
2026-07-04 04:14:12,101 | INFO | features.sentiment | Sentiment scored: FCX 2026-06-30 | score=-0.488 | n=2
2026-07-04 04:14:12,194 | INFO | features.sentiment | Sentiment scored: FCX 2026-07-01 | score=-0.007 | n=2
2026-07-04 04:14:12,294 | INFO | features.sentiment | Sentiment scored: FCX 2026-07-02 | score=0.000 | n=2
2026-07-04 04:14:12,374 | INFO | features.sentiment | Sentiment scored: FCX 2026-07-03 | score=0.000 | n=1
2026-07-04 04:14:12,609 | INFO | features.sentiment | Sentiment scored: FDX 2026-07-01 | score=-0.001 | n=6
2026-07-04 04:14:12,710 | INFO | features.sentiment | Sentiment scored: FDX 2026-07-02 | score=0.000 | n=2
2026-07-04 04:14:12,875 | INFO | features.sentiment | Sentiment scored: FDX 2026-07-03 | score=0.000 | n=2
2026-07-04 04:14:13,020 | INFO | features.sentiment | Sentiment scored: GE 2026-07-01 | score=0.226 | n=5
2026-07-04 04:14:13,157 | INFO | features.sentiment | Sentiment scored: GE 2026-07-02 | score=0.192 | n=4
2026-07-04 04:14:13,174 | INFO | features.sentiment | Sentiment scored: GE 2026-07-03 | score=0.813 | n=1
2026-07-04 04:14:13,191 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-25 | score=-0.650 | n=1
2026-07-04 04:14:13,227 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-26 | score=0.468 | n=2
2026-07-04 04:14:13,430 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-27 | score=0.475 | n=2
2026-07-04 04:14:13,606 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-28 | score=0.933 | n=1
2026-07-04 04:14:13,643 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-29 | score=0.820 | n=1
2026-07-04 04:14:13,772 | INFO | features.sentiment | Sentiment scored: GILD 2026-06-30 | score=0.907 | n=1
2026-07-04 04:14:13,814 | INFO | features.sentiment | Sentiment scored: GILD 2026-07-01 | score=0.639 | n=2
2026-07-04 04:14:14,117 | INFO | features.sentiment | Sentiment scored: GM 2026-07-02 | score=-0.530 | n=6
2026-07-04 04:14:14,250 | INFO | features.sentiment | Sentiment scored: GM 2026-07-03 | score=0.146 | n=4
2026-07-04 04:14:14,539 | INFO | features.sentiment | Sentiment scored: GOOGL 2026-07-03 | score=-0.008 | n=10
2026-07-04 04:14:14,960 | INFO | features.sentiment | Sentiment scored: GS 2026-07-02 | score=0.020 | n=6
2026-07-04 04:14:15,094 | INFO | features.sentiment | Sentiment scored: GS 2026-07-03 | score=-0.242 | n=4
2026-07-04 04:14:15,259 | INFO | features.sentiment | Sentiment scored: HD 2026-06-27 | score=-0.473 | n=2
2026-07-04 04:14:15,358 | INFO | features.sentiment | Sentiment scored: HD 2026-06-28 | score=-0.481 | n=2
2026-07-04 04:14:15,377 | INFO | features.sentiment | Sentiment scored: HD 2026-06-29 | score=0.000 | n=1
2026-07-04 04:14:15,457 | INFO | features.sentiment | Sentiment scored: HD 2026-06-30 | score=0.000 | n=1
2026-07-04 04:14:15,475 | INFO | features.sentiment | Sentiment scored: HD 2026-07-01 | score=0.000 | n=1
2026-07-04 04:14:15,513 | INFO | features.sentiment | Sentiment scored: HD 2026-07-02 | score=0.368 | n=2
2026-07-04 04:14:15,533 | INFO | features.sentiment | Sentiment scored: HD 2026-07-03 | score=0.000 | n=1
2026-07-04 04:14:15,659 | INFO | features.sentiment | Sentiment scored: HON 2026-06-30 | score=-0.252 | n=2
2026-07-04 04:14:15,749 | INFO | features.sentiment | Sentiment scored: HON 2026-07-01 | score=0.000 | n=1
2026-07-04 04:14:15,985 | INFO | features.sentiment | Sentiment scored: HON 2026-07-02 | score=0.459 | n=5
2026-07-04 04:14:16,023 | INFO | features.sentiment | Sentiment scored: HON 2026-07-03 | score=0.388 | n=2
2026-07-04 04:14:16,042 | INFO | features.sentiment | Sentiment scored: HUM 2026-06-24 | score=0.714 | n=1
2026-07-04 04:14:16,385 | INFO | features.sentiment | Sentiment scored: HUM 2026-06-25 | score=0.273 | n=3
2026-07-04 04:14:16,429 | INFO | features.sentiment | Sentiment scored: HUM 2026-06-26 | score=0.000 | n=1
2026-07-04 04:14:16,578 | INFO | features.sentiment | Sentiment scored: HUM 2026-06-29 | score=0.000 | n=2
2026-07-04 04:14:16,597 | INFO | features.sentiment | Sentiment scored: HUM 2026-06-30 | score=0.950 | n=1
2026-07-04 04:14:16,617 | INFO | features.sentiment | Sentiment scored: HUM 2026-07-02 | score=0.922 | n=1
2026-07-04 04:14:16,636 | INFO | features.sentiment | Sentiment scored: HUM 2026-07-03 | score=-0.780 | n=1
2026-07-04 04:14:16,692 | INFO | features.sentiment | Sentiment scored: IBM 2026-07-01 | score=0.000 | n=3
2026-07-04 04:14:16,747 | INFO | features.sentiment | Sentiment scored: IBM 2026-07-02 | score=0.000 | n=3
2026-07-04 04:14:16,897 | INFO | features.sentiment | Sentiment scored: IBM 2026-07-03 | score=0.000 | n=4
2026-07-04 04:14:16,991 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-25 | score=0.000 | n=1
2026-07-04 04:14:17,030 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-29 | score=0.873 | n=2
2026-07-04 04:14:17,254 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-30 | score=0.000 | n=4
2026-07-04 04:14:17,359 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-01 | score=0.000 | n=1
2026-07-04 04:14:17,453 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-02 | score=0.000 | n=1
2026-07-04 04:14:17,625 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-03 | score=0.000 | n=1
